id,gender,own_car,own_property,child_count,income,type_income,education_level,marital_status,housing_type,age,mobile_phone,work_phone,phone,email_id,type_occupation,family_members,label,experience_yrs
5067262,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,1,0,1,0,not specified,2,0,4.7
5045255,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,Core staff,3,0,10.1
5136020,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,1,0,0,0,Private service staff,3,0,23.2
5033418,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.0,1,0,1,0,Managers,2,0,6.0
5021737,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,57.0,1,0,0,0,not specified,1,0,5.101636607040251
5023231,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,48.0,1,0,0,0,Laborers,1,0,3.7
5029225,F,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59.0,1,0,1,0,not specified,2,0,7.800442259723783
5028909,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,1,0,0,0,Sales staff,2,0,5.1
5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,38.0,1,0,1,0,Core staff,2,0,9.6
5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56.0,1,0,1,0,Laborers,2,0,6.2
5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,57.0,1,0,1,0,not specified,1,0,31.2
5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,47.0,1,0,0,0,Cooking staff,1,0,11.4
5142972,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,29.0,1,1,1,0,Laborers,3,0,2.5
5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.0,1,0,0,1,Core staff,2,0,15.1
5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,40.0,1,0,0,0,not specified,2,0,15.1
5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,59.0,1,0,1,0,not specified,2,0,3.0
5053089,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,51.0,1,0,0,0,High skill tech staff,1,0,1.8
5117753,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,1,0,0,0,Managers,2,0,4.5
5126826,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,32.0,1,0,0,0,Sales staff,3,0,10.1
5018505,F,N,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,not specified,2,0,5.118229037845972
5067893,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,Rented apartment,47.0,1,0,0,0,not specified,2,0,2.5
5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,38.0,1,0,0,0,Drivers,1,0,4.8
5067019,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,47.0,1,0,0,1,Laborers,3,0,3.4
5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,36.0,1,0,0,0,High skill tech staff,3,0,10.0
5136985,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,34.0,1,1,0,0,Managers,1,0,9.1
5126687,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,1,1,0,0,not specified,2,0,8.6
5058509,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,1,0,0,0,not specified,2,0,8.9705576551462
5045513,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,32.0,1,0,0,0,not specified,3,0,12.3
5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,1,0,0,1,Cleaning staff,3,0,3.8
5048542,F,N,Y,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,44.0,1,0,0,0,not specified,2,0,3.732704811926903
5096342,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,32.0,1,1,0,0,Laborers,2,0,3.2
5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,33.0,1,0,0,1,Core staff,3,0,0.5
5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.0,1,0,0,0,Sales staff,2,0,1.4
5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,1,0,1,0,Drivers,4,0,1.3
5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,49.0,1,0,0,1,Managers,2,0,6.7
5091222,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,41.0,1,0,0,0,Laborers,5,0,4.2
5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,29.0,1,0,0,0,Sales staff,2,0,4.3
5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,42.0,1,0,0,0,Medicine staff,2,0,19.4
5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,24.0,1,0,0,0,Sales staff,2,0,1.8
5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,1,1,1,0,Managers,3,0,7.1
5054407,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,36.0,1,1,0,0,Managers,2,0,13.9
5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,26.0,1,1,1,0,High skill tech staff,3,0,5.5
5036319,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49.0,1,0,0,0,Security staff,1,0,1.5
5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,47.0,1,0,1,0,Laborers,2,0,12.6
5089218,F,Y,N,1,171000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38.0,1,1,1,0,Medicine staff,3,0,17.8
5068648,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,31.0,1,0,0,0,Drivers,1,0,2.9
5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,30.0,1,0,0,0,Drivers,4,0,2.0
5024925,F,N,N,0,33750.0,Pensioner,Higher education,Married,House / apartment,52.0,1,0,0,0,not specified,2,0,6.2913395211918655
5029082,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,1,0,1,0,not specified,1,0,6.639780169684299
5116633,F,N,Y,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,62.0,1,0,0,0,not specified,1,0,2.9286851017121935
5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56.0,1,0,1,0,Laborers,2,0,6.2
5104945,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,1,1,1,0,Sales staff,5,0,1.1
5116991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,40.0,1,0,1,0,Laborers,2,0,9.6
5096340,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.0,1,0,1,0,not specified,1,0,8.143645782975165
5024670,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,41.0,1,0,0,0,HR staff,2,0,4.3
5062095,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,28.0,1,1,1,0,High skill tech staff,1,0,5.0
5079057,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,1,0,1,0,Laborers,2,0,18.9
5041881,M,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,40.0,1,0,0,0,not specified,2,0,6.9
5053117,M,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,37.0,1,0,0,0,not specified,3,0,3.9
5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Drivers,2,0,0.9
5150221,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1,0,0,0,Laborers,2,0,6.7
5026166,M,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,66.0,1,0,0,0,not specified,2,0,7.286019426804089
5100171,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,47.0,1,0,0,0,not specified,2,0,9.310787131148208
5126294,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,58.0,1,1,0,0,Laborers,2,0,32.6
5149980,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,35.0,1,0,0,0,Core staff,3,0,12.4
5089580,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,32.0,1,1,1,0,Core staff,2,0,1.3
5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,52.0,1,0,0,0,Laborers,1,0,9.0
5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,29.0,1,0,0,0,not specified,2,0,4.1
5095514,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,56.0,1,0,1,0,not specified,2,0,3.2
5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,37.0,1,0,1,1,Accountants,2,0,9.6
5069066,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,1,0,0,0,Laborers,1,0,8.5
5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,37.0,1,1,1,0,High skill tech staff,2,0,6.6
5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,42.0,1,0,0,0,Drivers,2,0,4.0
5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,32.0,1,0,0,0,Sales staff,3,0,7.0
5029529,M,Y,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,60.0,1,0,1,0,not specified,2,0,3.311698066693851
5090493,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,1,0,0,0,not specified,2,0,7.084006879013103
5105291,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,28.0,1,1,1,0,Core staff,1,0,2.2
5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,46.0,1,0,0,0,High skill tech staff,3,0,7.0
5115679,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,1,0,1,0,not specified,2,0,9.797910922147736
5061500,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,44.0,1,0,0,0,not specified,3,0,25.6
5045380,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,44.0,1,0,1,0,Managers,2,0,4.1
5041355,M,Y,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,66.0,1,0,1,0,not specified,2,0,6.739288180014539
5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,39.0,1,0,1,1,Accountants,1,0,3.7
5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,1,0,0,0,High skill tech staff,2,0,28.4
5010238,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,45.0,1,0,0,0,Drivers,2,0,11.9
5024604,F,N,Y,0,630000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.0,1,0,1,0,not specified,1,0,5.917353655186553
5090705,F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,64.0,1,0,0,0,not specified,1,0,8.456125967444569
5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,35.0,1,1,1,0,Accountants,2,0,6.3
5142781,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,38.0,1,0,0,0,Laborers,3,0,4.5
5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,37.0,1,0,0,0,Laborers,1,0,5.9
5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,27.0,1,0,1,0,Laborers,1,0,5.3
5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,44.0,1,0,1,0,Managers,2,0,8.7
5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,56.0,1,1,0,0,not specified,2,0,10.9
5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.0,1,0,1,0,Cooking staff,1,0,7.9
5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,33.0,1,0,0,0,Waiters/barmen staff,1,0,3.2
5033895,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,31.0,1,0,0,0,Core staff,4,0,4.6
5033659,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.0,1,0,0,0,Laborers,2,0,10.1
5062205,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,48.0,1,1,1,0,not specified,2,0,3.3
5056237,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,35.0,1,1,0,0,Cleaning staff,2,0,13.5
5061773,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58.0,1,0,0,0,not specified,1,0,7.727363430747573
5135863,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,33.0,1,0,0,0,Sales staff,4,0,1.6
5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,58.0,1,0,0,0,Core staff,2,0,18.2
5091057,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,42.0,1,0,0,1,Secretaries,4,0,6.0
5149368,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59.0,1,0,1,0,not specified,2,0,16.12082439874326
5053156,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.0,1,0,0,0,not specified,1,0,6.516985573130378
5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.0,1,0,0,0,not specified,2,0,2.0
5118545,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,50.0,1,0,1,0,Sales staff,2,0,4.8
5024592,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,With parents,24.0,1,1,0,0,Drivers,2,0,4.4
5125804,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,50.0,1,0,0,1,Laborers,1,0,5.6
5024726,M,N,Y,0,162000.0,Pensioner,Higher education,Married,House / apartment,64.0,1,0,1,0,not specified,2,0,1.9475053393128754
5033728,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,1,1,1,0,Core staff,3,0,5.7
5149327,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,52.0,1,0,0,0,Managers,2,0,16.4
5024033,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,With parents,40.0,1,0,0,0,Core staff,4,0,1.1
5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,25.0,1,1,0,1,Core staff,2,0,2.5
5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,33.0,1,0,1,0,Managers,1,0,7.1
5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.0,1,0,1,0,Laborers,2,0,6.1
5048276,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,27.0,1,0,0,0,Core staff,2,0,4.4
5022612,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1,0,0,0,Laborers,3,0,2.3
5028446,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,50.0,1,0,0,0,Laborers,1,0,7.7
5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.0,1,0,1,1,Drivers,2,0,2.5
5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,28.0,1,0,0,0,Sales staff,1,0,4.4
5025181,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,63.0,1,0,0,0,High skill tech staff,1,0,7.0
5091795,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Laborers,3,0,2.7
5022343,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,64.0,1,0,0,0,not specified,1,0,3.483859910839792
5065704,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,48.0,1,0,1,0,not specified,1,0,2.6134367701583203
5068511,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.0,1,1,1,0,Core staff,2,0,7.6
5053941,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.0,1,0,1,0,not specified,1,0,11.292045806279148
5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.0,1,1,1,1,Core staff,2,0,8.2
5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,31.0,1,1,0,0,Laborers,4,0,8.0
5142595,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,52.0,1,0,1,0,not specified,2,0,0.2
5052883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,1,0,0,0,Drivers,2,0,9.2
5068019,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Laborers,2,0,9.3
5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,30.0,1,0,1,0,Core staff,2,0,10.7
5036093,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,59.0,1,1,0,0,Security staff,2,0,8.8
5068339,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,28.0,1,1,1,0,Laborers,2,0,1.4
5095020,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,36.0,1,0,0,0,not specified,2,0,1.8
5105185,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,1,1,0,0,Laborers,2,0,2.3
5117216,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,30.0,1,0,0,0,Core staff,2,0,5.4
5089632,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,44.0,1,1,1,1,Sales staff,2,0,0.8
5100464,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,47.0,1,0,1,0,Laborers,3,0,1.5
5028930,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,47.0,1,0,0,0,Sales staff,2,0,4.9
5036412,F,N,Y,0,83250.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,55.0,1,0,1,0,not specified,2,0,7.616026137293304
5116643,F,N,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,1,0,0,0,Laborers,2,0,7.0
5091766,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,48.0,1,0,0,0,Laborers,2,0,6.5
5067961,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,61.0,1,0,0,0,Managers,2,0,10.6
5033814,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,1,0,0,0,Laborers,2,0,3.2
